Time,Input,Output
3.17E-05,-1,0.7291666
3.17E-05,-0.9791667,0.75
3.17E-05,-0.9791667,0.75
3.17E-05,-0.9791667,0.7708333
3.17E-05,-1,0.7291666
3.17E-05,-0.9791667,0.75
3.17E-05,-1,0.7291666
3.17E-05,-0.9791667,0.75
3.17E-05,-0.9791667,0.7291666
3.17E-05,-0.9791667,0.75
3.17E-05,-0.9791667,0.7291666
3.17E-05,-0.9791667,0.75
3.17E-05,-0.9791667,0.7291666
3.17E-05,-0.9791667,0.75
3.17E-05,-0.9791667,0.7291666
3.17E-05,-0.9791667,0.75
3.17E-05,-0.9791667,0.7291666
3.17E-05,-0.9791667,0.75
3.17E-05,-0.9791667,0.7291666
3.17E-05,-0.9791667,0.75
3.17E-05,-0.9791667,0.75
3.17E-05,-0.9583334,0.75
3.17E-05,-0.9583334,0.7291666
3.17E-05,-0.9791667,0.75
3.17E-05,-0.9791667,0.75
3.17E-05,-0.9791667,0.75
3.17E-05,-0.9583334,0.7291666
3.17E-05,-0.9791667,0.75
3.17E-05,-0.9791667,0.75
3.17E-05,-0.9583334,0.75
3.17E-05,-0.9583334,0.75
3.17E-05,-0.9791667,0.75
3.17E-05,-0.9791667,0.75
3.17E-05,-0.9791667,0.75
3.17E-05,-0.9791667,0.75
3.17E-05,-0.9791667,0.75
3.17E-05,-0.9791667,0.75
3.17E-05,-0.9791667,0.75
3.17E-05,-0.9791667,0.75
3.17E-05,-0.9791667,0.75
3.18E-05,-0.9791667,0.75
3.18E-05,-0.9791667,0.75
3.18E-05,-0.9583334,0.7291666
3.18E-05,-0.9791667,0.75
3.18E-05,-1,0.75
3.18E-05,-0.9791667,0.75
3.18E-05,-0.9791667,0.75
3.18E-05,-0.9791667,0.75
3.18E-05,-0.9791667,0.7291666
3.18E-05,-0.9791667,0.75
3.18E-05,-1,0.7291666
3.18E-05,-0.9791667,0.75
3.18E-05,-0.9791667,0.7291666
3.18E-05,-0.9791667,0.75
3.18E-05,-0.9791667,0.7291666
3.18E-05,-0.9791667,0.7708333
3.18E-05,-0.9791667,0.75
3.18E-05,-0.9583334,0.75
3.18E-05,-0.9791667,0.75
3.18E-05,-0.9791667,0.75
3.18E-05,-0.9791667,0.75
3.18E-05,-0.9791667,0.75
3.18E-05,-0.9791667,0.75
3.18E-05,-0.9791667,0.7708333
3.18E-05,-0.9791667,0.75
3.18E-05,-0.9791667,0.75
3.18E-05,-0.9583334,0.75
3.18E-05,-0.9791667,0.7708333
3.18E-05,-0.9791667,0.7291666
3.18E-05,-0.9791667,0.75
3.18E-05,-0.9583334,0.7291666
3.18E-05,-0.9791667,0.7708333
3.18E-05,-1,0.7291666
3.18E-05,-0.9583334,0.75
3.18E-05,-0.9791667,0.75
3.18E-05,-0.9791667,0.7708333
3.18E-05,-0.9791667,0.75
3.18E-05,-0.9791667,0.7708333
3.18E-05,-0.9791667,0.75
3.18E-05,-0.9791667,0.75
3.18E-05,-1,0.75
3.18E-05,-0.9791667,0.75
3.18E-05,-0.9791667,0.75
3.18E-05,-0.9791667,0.75
3.18E-05,-1,0.75
3.18E-05,-0.9791667,0.75
3.18E-05,-0.9791667,0.75
3.18E-05,-0.9791667,0.75
3.18E-05,-0.9791667,0.75
3.18E-05,-0.9583334,0.75
3.19E-05,-0.9791667,0.75
3.19E-05,-0.9583334,0.75
3.19E-05,-0.9791667,0.7291666
3.19E-05,-1,0.75
3.19E-05,-0.9791667,0.75
3.19E-05,-0.9791667,0.7708333
3.19E-05,-1,0.7291666
3.19E-05,-0.9583334,0.75
3.19E-05,-0.9791667,0.75
3.19E-05,-0.9791667,0.75
3.19E-05,-1,0.7291666
3.19E-05,-0.9583334,0.75
3.19E-05,-0.9791667,0.75
3.19E-05,-0.9791667,0.75
3.19E-05,-0.9791667,0.7291666
3.19E-05,-0.9791667,0.7708333
3.19E-05,-0.9791667,0.75
3.19E-05,-0.9791667,0.7708333
3.19E-05,-0.9791667,0.7291666
3.19E-05,-0.9791667,0.7708333
3.19E-05,-0.9791667,0.7708333
3.19E-05,-0.9791667,0.75
3.19E-05,-0.9791667,0.7291666
3.19E-05,-0.9791667,0.75
3.19E-05,-0.9791667,0.75
3.19E-05,-0.9791667,0.7708333
3.19E-05,-0.9791667,0.75
3.19E-05,-0.9583334,0.7708333
3.19E-05,-0.9791667,0.7708333
3.19E-05,-0.9791667,0.7708333
3.19E-05,-0.9791667,0.7708333
3.19E-05,-0.9791667,0.75
3.19E-05,-0.9791667,0.7708333
3.19E-05,-0.9791667,0.7916666
3.19E-05,-1,0.75
3.19E-05,-0.9791667,0.7708333
3.19E-05,-0.9791667,0.75
3.19E-05,-0.9791667,0.7708333
3.19E-05,-0.9791667,0.75
3.19E-05,-0.9583334,0.7708333
3.19E-05,-0.9583334,0.7708333
3.19E-05,-0.9791667,0.75
3.19E-05,-0.9791667,0.75
3.19E-05,-0.9583334,0.75
3.19E-05,-0.9791667,0.75
3.19E-05,-0.9791667,0.75
3.19E-05,-0.9791667,0.7291666
3.19E-05,-0.9583334,0.75
3.19E-05,-0.9791667,0.75
3.19E-05,-0.9791667,0.7708333
3.20E-05,-0.9791667,0.7291666
3.20E-05,-0.9791667,0.75
3.20E-05,-0.9791667,0.7708333
3.20E-05,-0.9791667,0.7708333
3.20E-05,-0.9791667,0.7291666
3.20E-05,-0.9583334,0.75
3.20E-05,-0.9791667,0.75
3.20E-05,-1,0.7708333
3.20E-05,-0.9791667,0.75
3.20E-05,-0.9791667,0.75
3.20E-05,-0.9791667,0.75
3.20E-05,-0.9791667,0.7708333
3.20E-05,-0.9791667,0.7708333
3.20E-05,-0.9791667,0.75
3.20E-05,-0.9791667,0.75
3.20E-05,-0.9791667,0.7708333
3.20E-05,-0.9791667,0.75
3.20E-05,-0.9791667,0.75
3.20E-05,-0.9583334,0.7708333
3.20E-05,-0.9791667,0.7708333
3.20E-05,-0.9583334,0.75
3.20E-05,-0.9583334,0.7708333
3.20E-05,-0.9583334,0.7708333
3.20E-05,-0.9791667,0.7708333
3.20E-05,-0.9791667,0.75
3.20E-05,-0.9791667,0.75
3.20E-05,-0.9583334,0.7708333
3.20E-05,-0.9791667,0.75
3.20E-05,-0.9791667,0.7708333
3.20E-05,-0.9791667,0.7708333
3.20E-05,-0.9791667,0.75
3.20E-05,-0.9791667,0.7916666
3.20E-05,-0.9791667,0.7708333
3.20E-05,-0.9791667,0.7708333
3.20E-05,-0.9791667,0.7708333
3.20E-05,-0.9791667,0.7708333
3.20E-05,-0.9791667,0.75
3.20E-05,-0.9791667,0.7708333
3.20E-05,-0.9791667,0.7708333
3.20E-05,-0.9791667,0.7708333
3.20E-05,-0.9791667,0.75
3.20E-05,-0.9791667,0.7708333
3.20E-05,-0.9583334,0.7708333
3.20E-05,-0.9791667,0.7708333
3.20E-05,-0.9791667,0.7708333
3.20E-05,-0.9791667,0.75
3.20E-05,-0.9791667,0.7708333
3.20E-05,-0.9791667,0.75
3.20E-05,-1,0.7708333
3.20E-05,-0.9791667,0.7708333
3.21E-05,-0.9791667,0.7708333
3.21E-05,-0.9791667,0.7708333
3.21E-05,-0.9791667,0.75
3.21E-05,-0.9583334,0.7708333
3.21E-05,-0.9583334,0.75
3.21E-05,-0.9791667,0.7708333
3.21E-05,-0.9791667,0.75
3.21E-05,-0.9791667,0.7708333
3.21E-05,-0.9791667,0.7708333
3.21E-05,-0.9791667,0.7708333
3.21E-05,-0.9791667,0.75
3.21E-05,-0.9583334,0.7916666
3.21E-05,-0.9583334,0.7708333
3.21E-05,-0.9791667,0.75
3.21E-05,-0.9791667,0.7708333
3.21E-05,-0.9791667,0.7708333
3.21E-05,-0.9791667,0.7708333
3.21E-05,-0.9791667,0.7708333
3.21E-05,-0.9791667,0.75
3.21E-05,-0.9583334,0.75
3.21E-05,-0.9791667,0.7708333
3.21E-05,-0.9791667,0.7708333
3.21E-05,-0.9791667,0.75
3.21E-05,-0.9791667,0.7708333
3.21E-05,-0.9583334,0.7708333
3.21E-05,-0.9791667,0.7708333
3.21E-05,-1,0.7708333
3.21E-05,-0.9791667,0.7708333
3.21E-05,-0.9791667,0.7708333
3.21E-05,-0.9791667,0.7708333
3.21E-05,-0.9791667,0.75
3.21E-05,-0.9791667,0.7708333
3.21E-05,-0.9791667,0.7708333
3.21E-05,-0.9791667,0.7708333
3.21E-05,-0.9791667,0.7708333
3.21E-05,-0.9791667,0.7708333
3.21E-05,-0.9791667,0.7708333
3.21E-05,-0.9791667,0.7916666
3.21E-05,-1,0.7708333
3.21E-05,-0.9791667,0.7708333
3.21E-05,-0.9583334,0.7708333
3.21E-05,-0.9791667,0.7708333
3.21E-05,-0.9791667,0.75
3.21E-05,-0.9583334,0.7708333
3.21E-05,-0.9791667,0.7708333
3.21E-05,-0.9791667,0.7708333
3.21E-05,-0.9791667,0.75
3.21E-05,-0.9791667,0.7708333
3.21E-05,-0.9583334,0.7708333
3.21E-05,-0.9583334,0.7708333
3.21E-05,-1,0.7708333
3.22E-05,-0.9791667,0.7708333
3.22E-05,-0.9583334,0.7708333
3.22E-05,-0.9583334,0.7708333
3.22E-05,-0.9791667,0.75
3.22E-05,-0.9583334,0.7916666
3.22E-05,-0.9791667,0.7708333
3.22E-05,-0.9791667,0.7708333
3.22E-05,-0.9791667,0.7708333
3.22E-05,-0.9791667,0.7708333
3.22E-05,-0.9791667,0.7708333
3.22E-05,-0.9583334,0.7916666
3.22E-05,-0.9791667,0.7708333
3.22E-05,-0.9791667,0.7708333
3.22E-05,-0.9583334,0.7708333
3.22E-05,-0.9791667,0.7708333
3.22E-05,-0.9791667,0.7708333
3.22E-05,-0.9583334,0.7708333
3.22E-05,-0.9583334,0.7916666
3.22E-05,-0.9583334,0.7708333
3.22E-05,-0.9791667,0.7708333
3.22E-05,-0.9791667,0.7708333
3.22E-05,-0.9791667,0.75
3.22E-05,-0.9583334,0.7708333
3.22E-05,-0.9583334,0.7708333
3.22E-05,-0.9583334,0.7708333
3.22E-05,-0.9791667,0.7708333
3.22E-05,-0.9791667,0.7916666
3.22E-05,-0.9791667,0.7708333
3.22E-05,-0.9791667,0.7708333
3.22E-05,-0.9791667,0.7708333
3.22E-05,-0.9791667,0.7916666
3.22E-05,-0.9583334,0.75
3.22E-05,-0.9583334,0.7708333
3.22E-05,-0.9791667,0.7708333
3.22E-05,-0.9791667,0.7916666
3.22E-05,-0.9791667,0.7708333
3.22E-05,-0.9791667,0.7708333
3.22E-05,-0.9583334,0.7708333
3.22E-05,-0.9791667,0.7708333
3.22E-05,-0.9791667,0.75
3.22E-05,-0.9583334,0.7708333
3.22E-05,-0.9791667,0.7708333
3.22E-05,-0.9791667,0.7916666
3.22E-05,-0.9791667,0.7708333
3.22E-05,-0.9583334,0.7916666
3.22E-05,-0.9583334,0.7708333
3.22E-05,-0.9583334,0.7916666
3.22E-05,-0.9583334,0.7708333
3.22E-05,-0.9583334,0.7916666
3.23E-05,-0.9583334,0.7708333
3.23E-05,-0.9791667,0.7916666
3.23E-05,-0.9791667,0.7708333
3.23E-05,-0.9583334,0.7708333
3.23E-05,-0.9791667,0.7916666
3.23E-05,-0.9791667,0.7916666
3.23E-05,-0.9791667,0.7708333
3.23E-05,-0.9583334,0.7916666
3.23E-05,-0.9583334,0.7708333
3.23E-05,-0.9791667,0.7916666
3.23E-05,-0.9791667,0.7708333
3.23E-05,-0.9583334,0.7916666
3.23E-05,-0.9583334,0.7708333
3.23E-05,-0.9583334,0.7708333
3.23E-05,-0.9791667,0.7708333
3.23E-05,-0.9791667,0.7916666
3.23E-05,-0.9791667,0.7708333
3.23E-05,-0.9791667,0.7708333
3.23E-05,-0.9791667,0.75
3.23E-05,-0.9583334,0.7916666
3.23E-05,-0.9583334,0.7916666
3.23E-05,-0.9791667,0.7916666
3.23E-05,-0.9791667,0.7708333
3.23E-05,-0.9583334,0.7916666
3.23E-05,-0.9583334,0.7916666
3.23E-05,-0.9791667,0.7708333
3.23E-05,-0.9791667,0.7708333
3.23E-05,-0.9583334,0.7916666
3.23E-05,-0.9583334,0.7708333
3.23E-05,-0.9791667,0.7708333
3.23E-05,-0.9791667,0.7708333
3.23E-05,-0.9583334,0.7916666
3.23E-05,-0.9583334,0.7708333
3.23E-05,-0.9791667,0.7916666
3.23E-05,-0.9791667,0.7708333
3.23E-05,-0.9583334,0.7916666
3.23E-05,-0.9583334,0.7708333
3.23E-05,-0.9791667,0.7916666
3.23E-05,-0.9791667,0.7708333
3.23E-05,-0.9583334,0.7708333
3.23E-05,-0.9583334,0.7916666
3.23E-05,-0.9791667,0.7916666
3.23E-05,-0.9791667,0.7708333
3.23E-05,-0.9583334,0.7916666
3.23E-05,-0.9791667,0.7708333
3.23E-05,-0.9791667,0.7708333
3.23E-05,-0.9791667,0.7708333
3.23E-05,-0.9791667,0.7708333
3.23E-05,-0.9583334,0.7708333
3.23E-05,-0.9791667,0.7708333
3.24E-05,-0.9791667,0.7708333
3.24E-05,-0.9791667,0.7708333
3.24E-05,-0.9583334,0.7708333
3.24E-05,-0.9791667,0.7708333
3.24E-05,-0.9791667,0.7708333
3.24E-05,-0.9791667,0.7916666
3.24E-05,-0.9791667,0.7708333
3.24E-05,-0.9791667,0.7708333
3.24E-05,-0.9791667,0.7708333
3.24E-05,-0.9791667,0.7916666
3.24E-05,-0.9583334,0.7708333
3.24E-05,-0.9583334,0.7916666
3.24E-05,-0.9583334,0.7708333
3.24E-05,-0.9583334,0.7916666
3.24E-05,-0.9791667,0.7916666
3.24E-05,-0.9791667,0.7916666
3.24E-05,-0.9791667,0.7708333
3.24E-05,-0.9791667,0.7916666
3.24E-05,-0.9791667,0.7708333
3.24E-05,-0.9791667,0.7916666
3.24E-05,-0.9791667,0.7708333
3.24E-05,-0.9583334,0.7916666
3.24E-05,-0.9791667,0.7708333
3.24E-05,-0.9791667,0.7916666
3.24E-05,-0.9791667,0.7916666
3.24E-05,-0.9583334,0.7916666
3.24E-05,-0.9583334,0.7708333
3.24E-05,-0.9791667,0.7708333
3.24E-05,-0.9791667,0.7708333
3.24E-05,-0.9791667,0.7708333
3.24E-05,-0.9791667,0.7708333
3.24E-05,-0.9791667,0.7916666
3.24E-05,-0.9791667,0.7708333
3.24E-05,-0.9583334,0.7708333
3.24E-05,-0.9583334,0.7708333
3.24E-05,-0.9791667,0.7916666
3.24E-05,-0.9791667,0.7708333
3.24E-05,-0.9791667,0.7916666
3.24E-05,-0.9791667,0.7916666
3.24E-05,-0.9583334,0.7708333
3.24E-05,-0.9791667,0.7708333
3.24E-05,-0.9791667,0.7916666
3.24E-05,-0.9791667,0.7708333
3.24E-05,-0.9791667,0.7916666
3.24E-05,-0.9791667,0.7708333
3.24E-05,-0.9583334,0.7708333
3.24E-05,-0.9583334,0.7708333
3.24E-05,-0.9791667,0.7708333
3.24E-05,-0.9791667,0.7708333
3.24E-05,-0.9583334,0.7708333
3.25E-05,-0.9583334,0.7708333
3.25E-05,-0.9791667,0.7708333
3.25E-05,-0.9791667,0.7708333
3.25E-05,-0.9791667,0.7708333
3.25E-05,-0.9583334,0.7708333
3.25E-05,-0.9791667,0.7916666
3.25E-05,-0.9791667,0.7708333
3.25E-05,-0.9791667,0.7708333
3.25E-05,-0.9583334,0.7708333
3.25E-05,-0.9791667,0.7916666
3.25E-05,-0.9791667,0.7708333
3.25E-05,-0.9583334,0.7916666
3.25E-05,-0.9791667,0.7708333
3.25E-05,-0.9791667,0.7916666
3.25E-05,-0.9791667,0.7708333
3.25E-05,-0.9791667,0.7916666
3.25E-05,-0.9791667,0.7708333
3.25E-05,-0.9791667,0.7916666
3.25E-05,-0.9791667,0.7708333
3.25E-05,-0.9583334,0.7708333
3.25E-05,-0.9583334,0.7708333
3.25E-05,-0.9791667,0.7708333
3.25E-05,-0.9791667,0.7708333
3.25E-05,-0.9583334,0.7916666
3.25E-05,-0.9791667,0.7916666
3.25E-05,-0.9791667,0.7916666
3.25E-05,-0.9791667,0.7708333
3.25E-05,-0.9583334,0.7916666
3.25E-05,-0.9791667,0.7708333
3.25E-05,-0.9791667,0.7916666
3.25E-05,-0.9583334,0.7708333
3.25E-05,-0.9791667,0.7916666
3.25E-05,-0.9583334,0.7916666
3.25E-05,-0.9791667,0.7916666
3.25E-05,-0.9791667,0.7708333
3.25E-05,-0.9583334,0.7708333
3.25E-05,-0.9791667,0.7916666
3.25E-05,-0.9583334,0.7916666
3.25E-05,-0.9791667,0.7708333
3.25E-05,-0.9583334,0.7916666
3.25E-05,-0.9791667,0.7916666
3.25E-05,-0.9791667,0.7708333
3.25E-05,-0.9791667,0.7708333
3.25E-05,-0.9583334,0.7916666
3.25E-05,-0.9791667,0.7708333
3.25E-05,-0.9791667,0.7916666
3.25E-05,-0.9791667,0.7708333
3.25E-05,-0.9583334,0.7708333
3.25E-05,-0.9583334,0.7708333
3.25E-05,-0.9583334,0.7916666
3.26E-05,-0.9791667,0.7708333
3.26E-05,-0.9583334,0.7916666
3.26E-05,-0.9583334,0.7916666
3.26E-05,-0.9791667,0.7916666
3.26E-05,-0.9791667,0.7708333
3.26E-05,-0.9791667,0.7916666
3.26E-05,-0.9583334,0.7708333
3.26E-05,-0.9791667,0.7916666
3.26E-05,-0.9791667,0.7708333
3.26E-05,-0.9583334,0.7916666
3.26E-05,-0.9583334,0.7916666
3.26E-05,-0.9791667,0.7916666
3.26E-05,-0.9583334,0.7708333
3.26E-05,-0.9791667,0.7916666
3.26E-05,-0.9791667,0.7916666
3.26E-05,-0.9791667,0.7916666
3.26E-05,-0.9791667,0.7708333
3.26E-05,-0.9583334,0.7916666
3.26E-05,-0.9791667,0.7708333
3.26E-05,-0.9791667,0.7916666
3.26E-05,-0.9791667,0.7708333
3.26E-05,-0.9583334,0.7916666
3.26E-05,-0.9791667,0.7708333
3.26E-05,-0.9583334,0.7916666
3.26E-05,-0.9791667,0.7708333
3.26E-05,-0.9791667,0.7916666
3.26E-05,-0.9791667,0.7916666
3.26E-05,-0.9791667,0.7916666
3.26E-05,-0.9791667,0.7708333
3.26E-05,-0.9583334,0.7916666
3.26E-05,-0.9583334,0.7708333
3.26E-05,-0.9791667,0.7916666
3.26E-05,-0.9791667,0.7708333
3.26E-05,-0.9583334,0.7916666
3.26E-05,-0.9583334,0.7916666
3.26E-05,-0.9791667,0.7916666
3.26E-05,-0.9791667,0.7708333
3.26E-05,-0.9583334,0.7916666
3.26E-05,-0.9791667,0.7916666
3.26E-05,-0.9791667,0.7916666
3.26E-05,-0.9791667,0.7708333
3.26E-05,-0.9583334,0.7916666
3.26E-05,-0.9791667,0.7916666
3.26E-05,-0.9791667,0.7708333
3.26E-05,-0.9791667,0.7708333
3.26E-05,-0.9791667,0.7708333
3.26E-05,-0.9791667,0.7708333
3.26E-05,-1,0.7916666
3.26E-05,-0.9791667,0.7708333
3.26E-05,-0.9583334,0.7916666
3.26E-05,-0.9583334,0.7708333
3.27E-05,-0.9791667,0.7916666
3.27E-05,-0.9791667,0.7708333
3.27E-05,-0.9791667,0.7916666
3.27E-05,-0.9791667,0.7708333
3.27E-05,-0.9791667,0.7916666
3.27E-05,-0.9791667,0.7708333
3.27E-05,-0.9583334,0.7916666
3.27E-05,-0.9791667,0.7708333
3.27E-05,-0.9583334,0.7916666
3.27E-05,-0.9791667,0.7708333
3.27E-05,-0.9791667,0.7708333
3.27E-05,-0.9791667,0.7916666
3.27E-05,-0.9791667,0.7916666
3.27E-05,-0.9583334,0.7708333
3.27E-05,-0.9583334,0.7916666
3.27E-05,-0.9583334,0.7708333
3.27E-05,-0.9583334,0.7916666
3.27E-05,-0.9791667,0.7708333
3.27E-05,-0.9583334,0.7916666
3.27E-05,-0.9583334,0.7708333
3.27E-05,-0.9791667,0.7916666
3.27E-05,-0.9791667,0.7708333
3.27E-05,-0.9583334,0.7916666
3.27E-05,-0.9791667,0.7708333
3.27E-05,-0.9583334,0.81249994
3.27E-05,-0.9583334,0.7708333
3.27E-05,-0.9583334,0.7916666
3.27E-05,-0.9583334,0.7916666
3.27E-05,-0.9791667,0.7916666
3.27E-05,-0.9791667,0.7916666
3.27E-05,-0.9791667,0.7916666
3.27E-05,-0.9791667,0.7916666
3.27E-05,-0.9791667,0.7916666
3.27E-05,-0.9791667,0.7916666
3.27E-05,-0.9791667,0.81249994
3.27E-05,-0.9583334,0.7708333
3.27E-05,-0.9791667,0.7916666
3.27E-05,-0.9583334,0.7916666
3.27E-05,-0.9583334,0.81249994
3.27E-05,-0.9583334,0.7708333
3.27E-05,-0.9791667,0.7916666
3.27E-05,-1,0.7708333
3.27E-05,-0.9583334,0.81249994
3.27E-05,-0.9583334,0.7916666
3.27E-05,-0.9791667,0.7916666
3.27E-05,-0.9583334,0.7916666
3.27E-05,-0.9583334,0.7916666
3.27E-05,-0.9583334,0.7916666
3.27E-05,-0.9791667,0.7916666
3.27E-05,-0.9791667,0.7708333
3.28E-05,-0.9583334,0.7916666
3.28E-05,-0.9791667,0.7916666
3.28E-05,-0.9791667,0.7916666
3.28E-05,-0.9791667,0.7708333
3.28E-05,-0.9791667,0.81249994
3.28E-05,-0.9791667,0.7916666
3.28E-05,-0.9583334,0.7916666
3.28E-05,-0.9791667,0.7708333
3.28E-05,-0.9583334,0.7916666
3.28E-05,-0.9791667,0.7916666
3.28E-05,-1,0.7916666
3.28E-05,-0.9791667,0.7708333
3.28E-05,-0.9583334,0.7916666
3.28E-05,-0.9791667,0.7916666
3.28E-05,-0.9583334,0.81249994
3.28E-05,-1,0.7708333
3.28E-05,-0.9583334,0.81249994
3.28E-05,-0.9583334,0.7916666
3.28E-05,-0.9583334,0.7916666
3.28E-05,-0.9791667,0.7708333
3.28E-05,-0.9583334,0.7916666
3.28E-05,-0.9583334,0.7708333
3.28E-05,-0.9791667,0.81249994
3.28E-05,-0.9791667,0.7708333
3.28E-05,-0.9583334,0.7916666
3.28E-05,-0.9791667,0.7916666
3.28E-05,-0.9791667,0.7916666
3.28E-05,-0.9791667,0.7708333
3.28E-05,-0.9583334,0.7916666
3.28E-05,-0.9583334,0.7916666
3.28E-05,-0.9583334,0.81249994
3.28E-05,-0.9583334,0.7916666
3.28E-05,-0.9583334,0.7916666
3.28E-05,-0.9583334,0.7916666
3.28E-05,-0.9583334,0.7916666
3.28E-05,-0.9583334,0.7916666
3.28E-05,-0.9583334,0.7916666
3.28E-05,-0.9791667,0.7916666
3.28E-05,-0.9583334,0.7916666
3.28E-05,-0.9791667,0.7708333
3.28E-05,-0.9583334,0.7916666
3.28E-05,-0.9791667,0.7916666
3.28E-05,-0.9583334,0.7916666
3.28E-05,-0.9583334,0.7708333
3.28E-05,-0.9583334,0.7708333
3.28E-05,-0.9583334,0.7916666
3.28E-05,-0.9791667,0.7916666
3.28E-05,-0.9791667,0.7708333
3.28E-05,-0.9583334,0.7916666
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9791667,0.7916666
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9791667,0.7916666
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9583334,0.81249994
3.29E-05,-0.9375,0.7916666
3.29E-05,-0.9791667,0.7916666
3.29E-05,-0.9791667,0.7916666
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9791667,0.7916666
3.29E-05,-0.9583334,0.7708333
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9791667,0.7916666
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9791667,0.81249994
3.29E-05,-0.9583334,0.7708333
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9791667,0.81249994
3.29E-05,-0.9583334,0.7708333
3.29E-05,-0.9583334,0.81249994
3.29E-05,-0.9791667,0.7916666
3.29E-05,-0.9791667,0.7916666
3.29E-05,-0.9791667,0.7916666
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9791667,0.7916666
3.29E-05,-0.9791667,0.7916666
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9791667,0.7916666
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9583334,0.7916666
3.29E-05,-0.9791667,0.7916666
3.30E-05,-0.9791667,0.7708333
3.30E-05,-0.9791667,0.7916666
3.30E-05,-0.9791667,0.7916666
3.30E-05,-0.9791667,0.7916666
3.30E-05,-0.9583334,0.7916666
3.30E-05,-0.9583334,0.81249994
3.30E-05,-0.9583334,0.7916666
3.30E-05,-0.9791667,0.7916666
3.30E-05,-0.9583334,0.7708333
3.30E-05,-0.9583334,0.7916666
3.30E-05,-0.9583334,0.7916666
3.30E-05,-0.9791667,0.7916666
3.30E-05,-0.9583334,0.7916666
3.30E-05,-0.9583334,0.81249994
3.30E-05,-0.9583334,0.7916666
3.30E-05,-0.9791667,0.7916666
3.30E-05,-0.9791667,0.7916666
3.30E-05,-0.9583334,0.7916666
3.30E-05,-0.9583334,0.81249994
3.30E-05,-0.9583334,0.7916666
3.30E-05,-0.9583334,0.7708333
3.30E-05,-0.9583334,0.7916666
3.30E-05,-0.9583334,0.7916666
3.30E-05,-0.9791667,0.7916666
3.30E-05,-0.9583334,0.7916666
3.30E-05,-0.9583334,0.7916666
3.30E-05,-0.9791667,0.7916666
3.30E-05,-0.9583334,0.81249994
3.30E-05,-0.9791667,0.7916666
3.30E-05,-0.9583334,0.81249994
3.30E-05,-0.9583334,0.7916666
3.30E-05,-0.9791667,0.7916666
3.30E-05,-0.9583334,0.7708333
3.30E-05,-0.9583334,0.7916666
3.30E-05,-0.9583334,0.7916666
3.30E-05,-0.9583334,0.7916666
3.30E-05,-0.9791667,0.7708333
3.30E-05,-0.9583334,0.81249994
3.30E-05,-0.9583334,0.7916666
3.30E-05,-0.9583334,0.7916666
3.30E-05,-0.9583334,0.7916666
3.30E-05,-0.9583334,0.81249994
3.30E-05,-0.9583334,0.7916666
3.30E-05,-0.9583334,0.7916666
3.30E-05,-0.9583334,0.7708333
3.30E-05,-0.9583334,0.7916666
3.30E-05,-0.9583334,0.7916666
3.30E-05,-0.9583334,0.7916666
3.30E-05,-0.9583334,0.7708333
3.30E-05,-0.9583334,0.7916666
3.31E-05,-0.9791667,0.7916666
3.31E-05,-0.9583334,0.7916666
3.31E-05,-0.9583334,0.7708333
3.31E-05,-0.9583334,0.7916666
3.31E-05,-0.9583334,0.7916666
3.31E-05,-0.9583334,0.7916666
3.31E-05,-0.9583334,0.7708333
3.31E-05,-0.9583334,0.7916666
3.31E-05,-0.9583334,0.7916666
3.31E-05,-0.9791667,0.7916666
3.31E-05,-0.9583334,0.7708333
3.31E-05,-0.9583334,0.7916666
3.31E-05,-0.9583334,0.7916666
3.31E-05,-0.9583334,0.7916666
3.31E-05,-0.9583334,0.7916666
3.31E-05,-0.9583334,0.81249994
3.31E-05,-0.9583334,0.7708333
3.31E-05,-0.9583334,0.7916666
3.31E-05,-0.9583334,0.7916666
3.31E-05,-0.9583334,0.7916666
3.31E-05,-0.9583334,0.7916666
3.31E-05,-0.9583334,0.7916666
3.31E-05,-0.9583334,0.7916666
3.31E-05,-0.9583334,0.81249994
3.31E-05,-0.9583334,0.81249994
3.31E-05,-0.9791667,0.7916666
